,grid1-loss-prophet-daily,grid1-loss-prophet-pred,grid1-loss-prophet-trend,grid1-loss-prophet-weekly,grid1-loss-prophet-yearly,grid2-loss-prophet-daily,grid2-loss-prophet-pred,grid2-loss-prophet-trend,grid2-loss-prophet-weekly,grid2-loss-prophet-yearly,grid3-loss-prophet-pred,grid3-loss-prophet-trend,grid3-loss-prophet-weekly,grid3-loss-prophet-yearly
2206,-1.89262,-5.171469999999999,2.8868,-0.581483,-5.584169999999999,-0.208146,16.6122,8.2318,-0.114553,8.70314,,,,
2207,-2.70194,4.30307,10.3795,-0.682392,-2.69205,-0.305058,14.9599,7.658360000000001,-0.138238,7.74483,,,,
2208,-3.34444,3.3791599999999997,10.3815,-0.762429,-2.89551,-0.38861599999999996,14.713,7.660069999999999,-0.151395,7.59294,,,,
2209,-3.78904,2.65135,10.3836,-0.8435879999999999,-3.09965,-0.46175,14.4761,7.661789999999999,-0.164596,7.44065,,,,
2210,-3.9029199999999995,2.2529,10.3857,-0.925427,-3.3044800000000003,-0.491375,14.2823,7.6635100000000005,-0.17774600000000002,7.287939999999999,,,,
2211,-3.4799900000000004,2.39035,10.3878,-1.00748,-3.50999,-0.43216000000000004,14.1771,7.66522,-0.190751,7.13483,,,,
2212,-2.42287,3.16157,10.3899,-1.0892700000000002,-3.7161699999999995,-0.269785,14.1749,7.666939999999999,-0.203516,6.9813,,,,
2213,-0.9144389999999999,4.3842,10.392000000000001,-1.17031,-3.9230300000000002,-0.046937900000000005,14.2331,7.668660000000001,-0.215948,6.827369999999999,,,,
2214,0.6013350000000001,5.614730000000001,10.3941,-1.2501,-4.13056,0.155397,14.2709,7.670380000000001,-0.22795300000000002,6.673039999999999,,,,
2215,1.6557099999999998,6.38495,10.3962,-1.3281399999999999,-4.338769999999999,0.269014,14.22,7.67209,-0.239441,6.5183,,,,
2216,2.03864,6.48531,10.3982,-1.40393,-4.54764,0.28016599999999997,14.0668,7.6738100000000005,-0.250325,6.363169999999999,,,,
2217,1.90504,6.07121,10.4003,-1.4769700000000001,-4.75718,0.22874499999999998,13.8514,7.67553,-0.26052,6.20763,,,,
2218,1.62361,5.51185,10.4024,-1.5467799999999998,-4.96739,0.169991,13.629000000000001,7.67725,-0.269947,6.0517,,,,
2219,1.50186,5.11521,10.4045,-1.61289,-5.17826,0.135049,13.4309,7.678960000000001,-0.278533,5.89538,,,,
2220,1.61057,4.95251,10.4066,-1.6748599999999998,-5.3897900000000005,0.12259300000000001,13.2557,7.680680000000001,-0.28620999999999996,5.73867,,,,
2221,1.82234,4.89679,10.4087,-1.73225,-5.60198,0.120628,13.0917,7.6824,-0.29291500000000004,5.58156,,,,
2222,1.9833900000000002,4.79467,10.4108,-1.78466,-5.81482,0.129313,12.9389,7.68412,-0.298594,5.4240699999999995,,,,
2223,2.03862,4.591419999999999,10.4128,-1.83172,-6.02832,0.15929400000000002,12.8081,7.68583,-0.303201,5.26619,,,,
2224,2.00949,4.30886,10.4149,-1.8731,-6.24247,0.20959499999999998,12.6984,7.68755,-0.306694,5.10792,,,,
2225,1.8867900000000002,3.93805,10.417,-1.9085,-6.457269999999999,0.252795,12.5823,7.68927,-0.309044,4.94928,,,,
2226,1.57956,3.3883199999999998,10.4191,-1.9376400000000003,-6.67271,0.248227,12.4192,7.690980000000001,-0.310226,4.79025,,,,
2227,0.98575,2.55783,10.4212,-1.96032,-6.8888,0.173861,12.1872,7.6927,-0.310227,4.63085,,,,
2228,0.108617,1.45002,10.4233,-1.97635,-7.10553,0.0460469,11.9025,7.69442,-0.30903800000000003,4.47107,,,,
2229,-0.910689,0.20616900000000002,10.4254,-1.9856099999999999,-7.3229,-0.093481,11.6069,7.69614,-0.306663,4.31091,,,,
2230,-1.8849799999999999,-0.986433,10.4275,-1.9880000000000002,-7.54091,-0.211554,11.3336,7.69785,-0.303112,4.15039,,,,
2231,-2.6985900000000003,17.4303,22.3066,-1.9956099999999999,-0.18212,-0.308921,15.8472,11.6054,-0.309213,4.85996,,,,
2232,-3.3476,16.7176,22.3097,-1.97731,-0.267151,-0.40010500000000004,15.638,11.6077,-0.301108,4.73155,,,,
2233,-3.79691,16.2114,22.3128,-1.95202,-0.35241,-0.477051,15.4439,11.6099,-0.29180500000000004,4.60288,,,,
2234,-3.91365,16.0444,22.3159,-1.91989,-0.43789799999999995,-0.506541,15.2982,11.6122,-0.28136300000000003,4.47394,,,,
2235,-3.49243,16.4218,22.319000000000003,-1.8811200000000001,-0.523612,-0.445279,15.2441,11.6144,-0.26985,4.34474,,,,
2236,-2.43668,17.4399,22.322,-1.8359599999999998,-0.6095520000000001,-0.280724,15.2939,11.6167,-0.257339,4.21528,,,,
2237,-0.9293,18.9154,22.3251,-1.7846799999999998,-0.695717,-0.0554561,15.4052,11.619000000000002,-0.24391,4.08556,,,,
2238,0.5866600000000001,20.4052,22.3282,-1.7276,-0.7821060000000001,0.150803,15.498,11.6212,-0.229648,3.95559,,,,
2239,1.64346,21.441,22.3313,-1.66508,-0.868718,0.270123,15.5043,11.6235,-0.214642,3.82536,,,,
2240,2.03075,21.8121,22.3344,-1.5975,-0.955551,0.286881,15.4085,11.6258,-0.198984,3.6948800000000004,,,,
2241,1.90133,21.6709,22.3375,-1.52528,-1.04261,0.238163,15.2476,11.628,-0.18276900000000001,3.56415,,,,
2242,1.62125,21.3831,22.3406,-1.44885,-1.12988,0.177977,15.0753,11.6303,-0.166094,3.4331699999999996,,,,
2243,1.49699,21.2546,22.3437,-1.36866,-1.21737,0.13911300000000001,14.9245,11.6325,-0.149054,3.30194,,,,
